IR Value,Red Value
266,541
279,559
270,542
291,566
272,549
282,552
287,566
266,542
288,563
281,560
270,540
290,566
272,551
281,553
289,564
266,543
289,561
281,561
268,540
291,566
272,554
282,549
289,566
269,545
290,561
284,562
268,540
292,567
273,555
279,546
290,567
267,547
289,557
266,541
292,568
275,554
279,546
290,567
267,547
287,556
287,565
266,540
291,564
279,558
271,541
291,566
272,551
282,550
288,565
266,545
289,560
285,565
265,540
292,566
279,557
274,542
292,567
272,549
282,552
288,565
266,544
289,559
285,564
267,541
292,566
275,544
290,566
270,548
283,554
287,565
265,541
290,562
283,562
267,540
292,567
278,557
275,543
289,567
271,549
283,553
288,567
266,544
290,562
283,564
265,541
292,565
279,558
273,544
289,566
271,549
283,553
289,566
267,543
290,560
283,562
292,568
275,557
280,547
294,570
273,551
286,557
289,569
266,544
291,561
287,566
270,544
294,571
283,563
272,545
296,572
275,559
284,552
292,571
271,551
289,561
290,570
269,545
294,567
284,564
272,546
294,572
277,560
282,550
294,572
271,551
290,560
270,544
296,569
282,562
273,546
293,571
276,558
284,551
292,570
273,551
290,560
291,570
271,547
293,568
283,564
271,543
294,571
277,560
282,550
293,571
272,553
289,560
290,570
268,546
294,567
285,564
273,544
293,571
275,554
286,557
292,570
269,549
285,566
272,546
296,572
277,559
283,550
292,571
274,551
289,561
291,570
268,546
294,568
285,565
270,544
295,571
282,562
277,547
294,571
274,555
286,560
293,571
271,549
292,563
288,568
271,549
298,574
283,566
282,553
298,577
277,556
290,563
293,575
299,575
286,568
280,551
297,577
277,557
290,562
295,576
274,551
297,572
289,571
276,549
0,0
0,0
0,0
0,0
1856,13422
1856,13422
1818,13395
1818,13395
1818,13395
1834,13409
1834,13409
1834,13409
1844,13445
1844,13445
1852,13486
1852,13486
1852,13486
1877,13498
1877,13498
1877,13498
1886,13526
1886,13526
1886,13526
1901,13563
1901,13563
1901,13563
1889,13571
1889,13571
1888,13581
1888,13581
1888,13581
1907,13611
1907,13611
1907,13611
1906,13617
1906,13617
1906,13617
1883,13613
1883,13613
1883,13613
1886,13587
1886,13587
1886,13587
1881,13580
1881,13580
1873,13560
1873,13560
1873,13560
1863,13589
1863,13589
1863,13589
1891,13588
1891,13588
1891,13588
1887,13599
1887,13599
1887,13599
1886,13619
1886,13619
1886,13619
1908,13653
1908,13653
1908,13653
1903,13645
1903,13645
1905,13670
1905,13670
1905,13670
1924,13693
1924,13693
1924,13693
1897,13693
1897,13693
1897,13693
1912,13699
1912,13699
1912,13699
1922,13709
1922,13709
1922,13709
1922,13721
1922,13721
1921,13741
1921,13741
1921,13741
1945,13738
1945,13738
1945,13738
1930,13736
1930,13736
1930,13736
1932,13742
1932,13742
1932,13742
1934,13751
1934,13751
1934,13751
1932,13733
1932,13733
1928,13738
1928,13738
1928,13738
1878,13636
1878,13636
1878,13636
1807,13478
1807,13478
1807,13478
1766,13366
1766,13366
1766,13366
1738,13305
1738,13305
1738,13305
1737,13322
1737,13322
1767,13375
1767,13375
1767,13375
1799,13427
1799,13427
1799,13427
1811,13459
1811,13459
1811,13459
1824,13496
1824,13496
1824,13496
1820,13513
1820,13513
1820,13513
1808,13549
1808,13549
1837,13540
1837,13540
1837,13540
1841,13577
1841,13577
1841,13577
1839,13585
1839,13585
1839,13585
1841,13574
1841,13574
1841,13574
1817,13553
1817,13553
1817,13553
1814,13541
1814,13541
1814,13541
1789,13500
1789,13500
1791,13511
1791,13511
1791,13511
1810,13531
1810,13531
1810,13531
1794,13523
1794,13523
1794,13523
1788,13531
1788,13531
1788,13531
1812,13565
1812,13565
1814,13544
1814,13544
1814,13544
1809,13568
1809,13568
1809,13568
1824,13583
1824,13583
1824,13583
1819,13580
1819,13580
1819,13580
1820,13580
1820,13580
1820,13580
1833,13586
1833,13586
1818,13575
1818,13575
1818,13575
1824,13590
1824,13590
1824,13590
1824,13617
1824,13617
1824,13617
1825,13606
1825,13606
1825,13606
1826,13614
1826,13614
1826,13614
1812,13614
1818,13611
1818,13611
1827,13617
1827,13617
1827,13617
1807,13614
1807,13614
1805,13632
1805,13632
1805,13632
1819,13624
1819,13624
1819,13624
1804,13619
1804,13619
1804,13619
1784,13568
1784,13568
1784,13568
1732,13448
1732,13448
1732,13448
1670,13324
1670,13324
1646,13221
1646,13221
1646,13221
1649,13226
1649,13226
1649,13226
1659,13251
1659,13251
1659,13251
1682,13299
1682,13299
1682,13299
1697,13353
1697,13353
1716,13392
1716,13392
1716,13392
1729,13426
1729,13426
1729,13426
1723,13435
1723,13435
1723,13435
1737,13459
1737,13459
1737,13459
1754,13479
1754,13479
1754,13479
1741,13484
1741,13484
1749,13481
1749,13481
1749,13481
1753,13489
1753,13489
1753,13489
1735,13465
1735,13465
1735,13465
1720,13445
1720,13445
1720,13445
1728,13444
1728,13444
1728,13444
1723,13463
1723,13463
1737,13472
1737,13472
1737,13472
1740,13504
1740,13504
1740,13504
1740,13503
1740,13503
1740,13503
1744,13509
1744,13509
1744,13509
1765,13534
1765,13534
1765,13534
1742,13532
1742,13532
1742,13532
1745,13539
1745,13539
1758,13565
1758,13565
1758,13565
1761,13554
1761,13554
1761,13554
1768,13561
1768,13561
1768,13561
1752,13548
1752,13548
1752,13548
1751,13562
1751,13562
1751,13562
1773,13567
1773,13567
1766,13589
1766,13589
1766,13589
1768,13596
1768,13596
1768,13596
1780,13576
1780,13576
1780,13576
1774,13574
1774,13574
1774,13574
1760,13573
1760,13573
1760,13573
1737,13504
1737,13504
1663,13367
1663,13367
1663,13367
1611,13216
1611,13216
1611,13216
1584,13151
1584,13151
1584,13151
1583,13155
1583,13155
1583,13155
1617,13191
1617,13191
1617,13191
1623,13232
1623,13232
1633,13259
1633,13259
1633,13259
1658,13305
1658,13305
1658,13305
1655,13333
1655,13333
1655,13333
1668,13333
1668,13333
1668,13333
1683,13375
1683,13375
1683,13375
1662,13381
1662,13381
1662,13381
1687,13399
1687,13399
1687,13389
1687,13389
1687,13389
1667,13405
1667,13405
1667,13405
1662,13376
1662,13376
1662,13376
1655,13378
1655,13378
1655,13378
1663,13370
1663,13370
1663,13370
1679,13397
1679,13397
1675,13418
1675,13418
1675,13418
1668,13427
1668,13427
1668,13427
1685,13446
1685,13446
1685,13446
1671,13474
1671,13474
1671,13474
1684,13484
1684,13484
1684,13484
1654,13458
1654,13458
1647,13465
1647,13465
1584,13339
1588,13359
1588,13359
1602,13381
1602,13381
1602,13381
1601,13372
1601,13372
1601,13372
1610,13376
1610,13376
1610,13376
1606,13374
1606,13374
1597,13394
1597,13394
1597,13394
1590,13396
1590,13396
1590,13396
1604,13404
1604,13404
1604,13404
1597,13391
1597,13391
1597,13391
1596,13404
1596,13404
1596,13404
1604,13405
1604,13405
1604,13427
1604,13427
1604,13427
1597,13432
1597,13432
1597,13432
1612,13402
1612,13402
1612,13402
1584,13421
1584,13421
1584,13421
1593,13398
1593,13398
1593,13398
1551,13311
1551,13311
1502,13177
1502,13177
1502,13177
1444,13068
1444,13068
1444,13068
1452,13025
1452,13025
1452,13025
1452,13059
1452,13059
1452,13059
1486,13095
1486,13095
1486,13095
1488,13134
1488,13134
1510,13191
1510,13191
1510,13191
1505,13179
1505,13179
1505,13179
1512,13229
1512,13229
1512,13229
1538,13241
1538,13241
1538,13241
1532,13246
1532,13246
1532,13246
1526,13266
1526,13266
1526,13266
1546,13281
1546,13281
1536,13249
1536,13249
1536,13249
1516,13218
1516,13218
1516,13218
1501,13203
1501,13203
1501,13203
1483,13194
1483,13194
1483,13194
1483,13204
1483,13204
1505,13217
1505,13217
1505,13217
1524,13223
