IR Value,Red Value
295,575
322,602
303,593
311,588
319,603
296,577
321,601
304,592
310,587
319,603
296,578
322,602
307,594
309,586
318,603
295,576
322,601
307,592
309,584
317,602
297,578
320,599
309,593
308,582
319,603
296,581
319,599
309,595
308,581
319,603
295,580
321,599
310,595
305,580
319,602
296,580
320,599
310,595
304,579
319,604
296,583
317,596
317,596
311,596
301,578
321,603
299,583
318,598
310,596
301,577
320,602
299,582
319,595
313,598
301,578
319,604
298,583
318,594
314,598
299,577
321,603
300,585
317,592
314,599
297,576
320,604
300,584
316,591
313,600
297,576
321,604
301,586
315,592
315,601
297,576
320,602
302,586
315,591
317,603
297,576
322,604
301,587
312,589
317,601
297,576
322,604
302,590
312,588
316,602
296,576
322,602
304,591
312,589
317,601
297,577
321,601
304,593
310,587
318,601
296,577
322,601
322,601
307,593
311,585
319,603
295,577
321,601
308,593
309,582
318,603
295,577
321,599
309,596
308,582
320,604
295,579
321,600
311,596
307,581
319,603
296,579
320,599
311,596
305,579
320,603
297,581
319,598
310,597
302,578
321,603
298,583
318,597
312,597
301,577
320,603
299,583
319,597
313,599
299,575
321,602
298,583
317,594
313,600
297,577
320,604
298,582
318,594
312,598
298,575
321,603
300,584
300,584
317,592
314,600
298,577
320,603
300,585
313,590
315,601
298,577
321,604
301,587
313,589
316,600
297,577
321,603
302,588
313,590
317,601
297,577
322,603
303,591
313,589
317,601
296,575
322,603
303,589
311,589
316,601
297,576
321,602
304,592
310,586
318,602
297,577
322,601
307,593
311,586
319,602
296,578
320,600
307,594
309,583
319,603
296,578
320,601
309,595
309,582
320,604
295,577
321,599
310,595
308,580
320,603
296,579
319,599
310,596
306,579
320,603
295,579
320,598
311,595
311,595
305,579
321,603
296,580
320,598
310,596
302,580
320,602
297,583
318,596
311,597
301,577
321,604
298,584
317,595
313,599
299,577
319,602
299,583
318,594
313,599
299,576
321,602
299,583
317,592
312,601
297,576
321,603
301,584
316,592
313,600
298,576
321,602
301,586
316,591
315,600
298,577
320,602
301,586
312,590
316,602
297,575
321,604
302,588
312,588
316,602
295,576
322,603
303,591
303,591
312,588
318,602
295,576
322,603
302,591
312,588
318,603
295,577
322,603
303,592
310,587
318,602
296,578
322,603
306,592
309,585
318,603
296,578
321,601
306,593
309,583
318,602
297,578
321,600
307,594
308,581
319,603
295,579
321,600
308,595
307,582
319,602
296,578
319,598
310,596
305,579
319,603
298,582
320,598
309,597
302,578
321,603
296,581
319,597
313,597
301,577
321,604
298,583
318,596
312,598
300,577
319,603
298,583
319,595
313,599
300,578
320,603
300,584
317,594
313,600
313,600
298,576
321,604
299,586
315,591
314,601
297,576
320,604
300,586
316,593
313,601
297,577
323,604
301,587
313,592
316,601
297,576
321,604
301,587
314,589
317,602
296,577
321,604
302,589
313,589
318,602
296,576
323,604
302,589
312,588
316,601
296,576
322,604
303,592
311,589
317,601
295,577
322,603
304,593
310,587
317,602
297,577
323,602
307,594
310,583
319,601
295,578
322,601
309,595
309,582
319,603
319,603
295,577
321,600
308,595
307,581
319,602
296,580
321,600
309,596
306,580
319,602
319,599
319,599
310,596
304,579
319,604
295,581
319,597
310,595
303,579
319,603
296,582
318,598
310,597
302,578
319,603
299,583
319,597
311,598
301,576
320,603
298,583
318,596
313,600
300,576
321,604
300,584
318,594
312,599
299,576
321,603
300,584
317,593
313,600
298,575
320,603
300,584
316,592
314,601
298,577
321,603
300,585
316,590
316,602
299,577
296,577
321,603
303,590
312,588
318,603
295,575
323,603
302,591
312,588
318,602
297,577
323,603
302,591
311,587
311,587
319,602
297,577
322,603
305,593
311,588
318,602
296,577
323,601
307,594
310,586
317,601
295,578
321,600
308,594
309,582
319,603
297,579
320,599
309,594
308,581
320,604
296,580
320,599
309,594
307,580
319,604
298,582
318,598
312,596
306,579
321,604
295,581
321,598
310,596
302,578
320,604
298,582
320,597
311,597
303,578
320,604
297,584
317,596
312,599
299,577
320,603
297,583
297,583
319,596
312,599
300,576
320,606
299,584
318,595
311,599
299,576
321,604
300,585
317,592
314,601
297,576
321,604
301,585
315,593
315,601
296,575
322,603
300,585
315,592
315,600
297,577
321,603
302,588
313,590
316,601
298,577
322,603
301,588
313,589
317,603
295,576
321,604
302,589
312,590
318,603
297,577
323,603
302,590
312,588
318,603
297,577
322,604
304,591
312,587
318,603
296,577
323,603
304,593
311,588
318,603
295,577
323,601
308,594
310,585
319,603
295,577
320,602
308,596
308,596
308,582
319,602
296,579
321,599
311,596
308,581
320,602
297,578
320,598
309,595
308,582
320,603
297,581
321,598
311,595
306,581
319,604
297,581
318,597
311,596
303,578
320,604
297,581
319,598
312,597
304,579
319,603
299,583
317,597
310,597
301,577
321,604
299,583
318,595
311,599
300,577
320,604
297,582
318,594
312,599
299,577
321,604
299,584
319,595
313,599
298,576
321,605
321,605
300,585
317,594
314,600
298,576
321,604
301,587
316,592
315,600
298,576
321,604
301,587
315,590
316,602
299,577
321,603
301,587
314,590
316,602
296,576
322,604
303,589
313,590
317,603
296,576
322,603
303,590
313,590
318,602
297,577
321,603
302,591
310,589
318,603
296,576
321,602
304,592
311,588
316,602
296,576
322,603
305,594
311,588
318,601
295,576
322,602
306,594
310,587
318,603
296,578
321,601
308,593
311,585
320,603
296,579
321,600
309,595
308,582
320,603
297,580
297,580
321,600
309,596
309,583
319,604
295,579
321,599
310,597
306,580
319,602
297,580
320,600
311,597
306,579
320,603
297,580
320,599
310,596
304,580
320,604
296,583
319,597
311,598
302,577
319,604
298,582
319,597
310,597
301,576
321,604
299,584
319,598
311,598
301,579
319,603
298,583
317,595
312,598
299,578
321,603
299,584
317,594
314,599
299,578
320,603
300,585
316,593
314,600
314,600
298,577
322,604
300,588
315,592
314,600
297,576
321,605
300,585
317,592
315,601
298,577
321,605
301,585
314,591
316,602
297,575
322,604
300,586
314,591
316,602
298,577
321,603
302,588
313,589
317,602
297,579
321,604
302,591
311,589
316,603
296,576
322,603
304,592
312,589
318,604
297,577
322,603
303,592
311,588
319,603
295,576
322,601
305,593
311,588
319,605
295,577
322,602
306,593
311,587
318,605
296,577
322,602
306,593
309,585
318,603
296,579
320,601
308,596
309,583
309,583
319,602
296,579
320,601
310,596
307,582
318,603
296,579
320,598
310,595
307,580
320,603
297,580
321,599
310,595
306,579
319,604
296,580
320,597
311,596
304,579
320,604
297,581
319,598
310,596
303,577
319,604
297,582
318,597
312,598
302,579
320,605
297,581
318,597
310,596
301,577
320,602
298,584
317,595
312,597
300,579
320,604
299,583
316,594
313,597
300,577
319,601
301,584
315,592
312,596
298,577
298,577
315,595
303,584
311,587
310,595
301,581
313,597
304,589
307,589
310,595
299,583
311,596
301,590
306,589
306,595
297,584
308,597
300,591
303,589
305,594
296,585
307,594
299,590
301,588
305,595
296,584
306,595
298,592
302,588
304,596
295,587
304,595
299,593
301,591
303,598
296,589
304,600
300,597
300,596
303,601
296,594
305,602
300,602
300,598
306,607
296,598
305,606
303,608
301,600
305,609
296,598
307,607
301,604
301,598
306,607
297,596
307,603
303,603
303,603
304,593
307,605
296,589
307,597
303,596
303,588
308,596
297,585
310,594
308,594
306,585
317,603
297,584
319,602
310,597
307,583
319,605
298,584
319,600
309,597
306,582
318,605
298,582
319,599
311,597
304,581
320,605
298,586
318,599
312,599
304,580
320,605
298,585
318,597
312,598
301,579
320,605
299,584
318,597
312,600
301,578
321,606
298,584
317,596
