IR Value,Red Value
299,850
297,856
297,856
297,856
296,853
296,853
296,853
299,855
299,855
299,855
295,853
295,853
296,853
296,853
296,853
298,855
298,855
298,855
295,851
295,851
295,851
296,852
296,852
296,852
296,852
296,852
296,852
296,852
296,852
298,855
298,855
298,855
294,852
294,852
294,852
297,854
297,854
297,854
296,855
296,855
296,855
296,852
296,852
297,853
297,853
297,853
294,851
294,851
294,851
298,854
298,854
298,854
296,852
296,852
296,852
295,850
295,850
297,854
297,854
297,854
295,852
295,852
295,852
296,852
296,852
296,852
297,852
297,852
297,852
295,850
295,850
296,853
296,853
296,853
294,850
294,850
294,850
297,853
297,853
297,853
296,854
296,854
296,854
294,851
294,851
294,851
298,855
298,855
295,852
295,852
295,852
297,854
297,854
297,854
296,854
296,854
296,854
295,850
295,850
297,853
297,853
297,853
294,850
294,850
294,850
297,853
297,853
297,853
297,855
297,855
297,855
294,848
294,848
294,848
297,855
297,855
295,850
295,850
295,850
297,853
297,853
297,853
296,853
296,853
296,853
295,850
295,850
295,850
299,854
299,854
295,851
295,851
295,851
296,851
296,851
296,851
297,855
297,855
297,855
295,850
295,850
295,850
297,852
297,852
297,852
295,851
295,851
296,851
296,851
296,851
297,854
297,854
297,854
294,851
294,851
294,851
297,853
297,853
297,853
294,850
294,850
294,850
296,851
296,851
297,853
297,853
297,853
293,849
293,849
293,849
296,854
296,854
296,854
295,851
295,851
295,851
296,851
296,851
298,853
298,853
298,853
293,848
293,848
293,848
296,852
296,852
296,852
295,852
295,852
295,852
297,852
297,852
297,852
297,854
297,854
296,850
296,850
296,850
297,854
297,854
296,850
296,850
296,852
296,852
296,852
295,848
295,848
297,853
297,853
297,853
295,850
295,850
295,850
296,850
296,850
296,850
297,853
297,853
293,848
293,848
293,848
297,852
297,852
297,852
296,852
296,852
296,852
295,850
295,850
295,850
297,853
297,853
293,848
293,848
293,848
296,853
296,853
296,853
295,852
295,852
295,852
297,851
297,851
297,851
297,855
297,855
293,848
293,848
293,848
297,852
297,852
297,852
294,851
294,851
294,851
296,851
296,851
296,851
296,852
296,852
296,852
294,849
294,849
297,851
297,851
297,851
296,852
296,852
296,852
296,851
296,851
296,851
295,852
295,852
295,852
293,850
293,850
293,850
297,853
297,853
296,853
296,853
296,853
297,848
297,848
297,848
298,852
298,852
298,852
295,851
295,851
295,851
296,852
296,852
295,851
295,851
295,851
296,849
296,849
296,849
297,854
297,854
297,854
294,851
294,851
294,851
297,851
297,851
295,852
295,852
295,852
296,850
296,850
296,850
296,853
296,853
296,853
293,849
293,849
293,849
297,852
297,852
297,852
297,853
297,853
296,850
296,850
296,850
298,854
298,854
298,854
294,851
294,851
294,851
296,851
296,851
296,851
296,853
296,853
296,850
296,850
296,850
296,852
296,852
296,852
294,849
294,849
294,849
297,852
297,852
297,852
297,853
297,853
297,853
295,849
295,849
296,852
296,852
296,852
295,850
295,850
295,850
298,853
298,853
298,853
296,852
296,852
296,852
295,849
295,849
296,852
296,852
